DateTime[HH:mm:ss.ff],TimeSpan[f]
08:28:09.37,6228,$GPGGA,162811.000,3400.5983,N,11823.4121,W,1,10,0.95,33.7,M,-33.9,M,,*62
08:28:09.39,6255,$GPGSA,A,3,18,06,03,27,14,22,21,15,16,19,,,1.25,0.95,0.80*04
08:28:09.42,6284,$GPGSV,3,1,12,18,65,020,41,22,61,286,25,21,59,085,30,51,48,160,32*76
08:28:09.45,6305,$GPGSV,3,2,12,06,46,292,36,27,40,305,28,14,32,188,33,03,25,309,31*77
08:28:09.45,6313,$GPGSV,3,3,12,15,24,046,36,24,13,093,,16,12,265,29,19,09,322,36*78
08:28:09.45,6316,$GPRMC,162811.000,A,3400.5983,N,11823.4121,W,0.01,359.95,120214,,,A*78
08:28:09.46,6325,$GPVTG,359.95,T,,M,0.01,N,0.02,K,A*3D
08:28:10.35,7212,$GPGGA,162812.000,3400.5976,N,11823.4118,W,1,10,0.95,33.2,M,-33.9,M,,*64
08:28:10.37,7231,$GPGSA,A,3,18,06,03,27,14,22,21,15,16,19,,,1.25,0.95,0.80*04
08:28:10.39,7252,$GPGSV,3,1,12,18,65,020,41,22,61,286,25,21,59,085,30,51,48,160,32*76
08:28:10.42,7273,$GPGSV,3,2,12,06,46,292,35,27,40,305,28,14,32,188,33,03,25,309,31*74
08:28:10.43,7294,$GPGSV,3,3,12,15,24,046,36,24,13,093,,16,12,265,29,19,09,322,36*78
08:28:10.45,7316,$GPRMC,162812.000,A,3400.5976,N,11823.4118,W,0.10,359.95,120214,,,A*7B
08:28:10.47,7327,$GPVTG,359.95,T,,M,0.10,N,0.19,K,A*37
08:28:11.34,8198,$GPGGA,162813.000,3400.5972,N,11823.4115,W,1,10,0.95,32.8,M,-33.9,M,,*67
08:28:11.35,8216,$GPGSA,A,3,18,06,03,27,14,22,21,15,16,19,,,1.25,0.95,0.80*04
08:28:11.38,8238,$GPGSV,3,1,12,18,65,020,41,22,61,286,25,21,59,085,29,51,48,160,32*7E
08:28:11.40,8258,$GPGSV,3,2,12,06,46,292,35,27,40,305,28,14,32,188,33,03,25,309,31*74
08:28:11.42,8280,$GPGSV,3,3,12,15,24,046,36,24,13,093,,16,12,265,29,19,09,322,36*78
08:28:11.44,8302,$GPRMC,162813.000,A,3400.5972,N,11823.4115,W,0.13,359.95,120214,,,A*70
08:28:11.45,8313,$GPVTG,359.95,T,,M,0.13,N,0.25,K,A*3B
08:28:12.35,9209,$GPGGA,162814.000,3400.5968,N,11823.4114,W,1,10,0.95,32.3,M,-33.9,M,,*61
08:28:12.37,9227,$GPGSA,A,3,18,06,03,27,14,22,21,15,16,19,,,1.25,0.95,0.80*04
08:28:12.39,9249,$GPGSV,3,1,12,18,65,020,41,22,61,286,25,21,59,085,29,51,48,160,31*7D
08:28:12.41,9269,$GPGSV,3,2,12,06,46,292,34,27,40,305,29,14,32,188,33,03,26,309,31*77
08:28:12.43,9291,$GPGSV,3,3,12,15,24,046,36,24,13,093,,16,12,265,29,19,09,322,36*78
08:28:12.45,9313,$GPRMC,162814.000,A,3400.5968,N,11823.4114,W,0.23,359.95,120214,,,A*7E
08:28:12.46,9323,$GPVTG,359.95,T,,M,0.23,N,0.43,K,A*38
08:28:13.35,10211,$GPGGA,162815.000,3400.5965,N,11823.4110,W,1,10,0.95,31.7,M,-33.9,M,,*6E
08:28:13.37,10230,$GPGSA,A,3,18,06,03,27,14,22,21,15,16,19,,,1.25,0.95,0.80*04
08:28:13.39,10252,$GPGSV,3,1,12,18,65,020,41,22,61,286,25,21,59,085,29,51,48,160,31*7D
08:28:13.42,10272,$GPGSV,3,2,12,06,46,292,34,27,40,305,29,14,32,188,33,03,26,309,31*77
08:28:13.43,10294,$GPGSV,3,3,12,15,24,046,36,24,13,093,,16,12,265,28,19,09,322,36*79
08:28:13.45,10316,$GPRMC,162815.000,A,3400.5965,N,11823.4110,W,0.02,359.95,120214,,,A*75
08:28:13.47,10326,$GPVTG,359.95,T,,M,0.02,N,0.03,K,A*3F
08:28:14.34,11198,$GPGGA,162816.000,3400.5963,N,11823.4108,W,1,10,0.95,31.9,M,-33.9,M,,*6C
08:28:14.35,11216,$GPGSA,A,3,18,06,03,27,14,22,21,15,16,19,,,1.25,0.95,0.80*04
08:28:14.38,11238,$GPGSV,3,1,12,18,65,020,41,22,61,286,25,21,59,085,29,51,48,160,32*7E
08:28:14.40,11258,$GPGSV,3,2,12,06,46,292,34,27,40,305,29,14,32,188,33,03,26,309,31*77
08:28:14.42,11280,$GPGSV,3,3,12,15,24,046,36,24,13,093,,16,12,265,28,19,09,322,36*79
