flag,No,GPS時刻(UTC),GPS_PCTime,緯度,経度,海抜,方位,速度,衛星数,RMCStatus,GPSNote,DetFlag_0,DoseRate_0,DetVal1_0,DetVal2_0,DetFlag_1,DoseRate_1,DetVal1_1,DetVal2_1,DetFlag_2,DoseRate_2,DetVal1_2,DetVal2_2,DetFlag_3,DoseRate_3,DetVal1_3,DetVal2_3,DetFlag_4,DoseRate_4,DetVal1_4,DetVal2_4,DetFlag_5,DoseRate_5,DetVal1_5,DetVal2_5,DetFlag_6,DoseRate_6,DetVal1_6,DetVal2_6,DetFlag_7,DoseRate_7,DetVal1_7,DetVal2_7,DetFlag_8,DoseRate_8,DetVal1_8,DetVal2_8,DetFlag_9,DoseRate_9,DetVal1_9,DetVal2_9,DetFlag_10,DoseRate_10,DetVal1_10,DetVal2_10,DetFlag_11,DoseRate_11,DetVal1_11,DetVal2_11,DetFlag_12,DoseRate_12,DetVal1_12,DetVal2_12,DetFlag_13,DoseRate_13,DetVal1_13,DetVal2_13,DetFlag_14,DoseRate_14,DetVal1_14,DetVal2_14,DetFlag_15,DoseRate_15,DetVal1_15,DetVal2_15,DetFlag_16,DoseRate_16,DetVal1_16,DetVal2_16,DetFlag_17,DoseRate_17,DetVal1_17,DetVal2_17,DetFlag_18,DoseRate_18,DetVal1_18,DetVal2_18,DetFlag_19,DoseRate_19,DetVal1_19,DetVal2_19,DetectorNote
1,0,2/12/2014 4:28:12 PM,2/12/2014 8:28:10 AM,34.009960001992,-118.390196744706,33.2,359.95,0.1852,10,A,,1,0.0164791863904692,31,8.93481446087481,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,: 検出器0, データ数がNumOfSum未満です。しばらくお待ちください。
0,1,2/12/2014 4:28:13 PM,2/12/2014 8:28:11 AM,34.009953335324,-118.390191744705,32.8,359.95,0.24076,10,A,,0,0.0776226308713642,68,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,2,2/12/2014 4:28:14 PM,2/12/2014 8:28:12 AM,34.009946668656,-118.390190078038,32.3,359.95,0.42596,10,A,,0,0.0484846728799952,72,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,3,2/12/2014 4:28:15 PM,2/12/2014 8:28:13 AM,34.009941668655,-118.39018341137,31.7,359.95,0.03704,10,A,,0,0.0581462765911012,72,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,4,2/12/2014 4:28:16 PM,2/12/2014 8:28:14 AM,34.009938335321,-118.390180078036,31.9,359.95,0.0926,10,A,,0,0.0417898134518274,48,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,5,2/12/2014 4:28:17 PM,2/12/2014 8:28:15 AM,34.009938335321,-118.390175078035,31.7,359.95,0.0926,10,A,,0,0.0937732317505606,62,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,6,2/12/2014 4:28:18 PM,2/12/2014 8:28:16 AM,34.00993333532,-118.390173411368,31.6,359.95,0.25928,10,A,,0,0.0528820112378903,46,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,7,2/12/2014 4:28:19 PM,2/12/2014 8:28:17 AM,34.00993333532,-118.390170078034,31.3,359.95,0.07408,10,A,,0,0.0267418449355725,38,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,8,2/12/2014 4:28:20 PM,2/12/2014 8:28:18 AM,34.009928335319,-118.390168411367,30.9,359.95,0.01852,10,A,,0,0.0422850162936445,56,22.337036152187,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,9,2/12/2014 4:28:21 PM,2/12/2014 8:28:19 AM,34.009931668653,-118.3901667447,30.9,359.95,0.11112,10,A,,0,0.0302144751787523,48,22.320329193906,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,10,2/12/2014 4:28:22 PM,2/12/2014 8:28:20 AM,34.009931668653,-118.390165078033,31,359.95,0.11112,10,A,,0,0.0760781916663606,49,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,11,2/12/2014 4:28:23 PM,2/12/2014 8:28:21 AM,34.009930001986,-118.390165078033,31,359.95,0.16668,10,A,,0,0.0476946171680275,59,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,12,2/12/2014 4:28:24 PM,2/12/2014 8:28:22 AM,34.00993333532,-118.390158411365,31.3,359.95,0.3704,10,A,,0,0.0339260745718146,48,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,13,2/12/2014 4:28:25 PM,2/12/2014 8:28:23 AM,34.009930001986,-118.390158411365,31.4,359.95,0.0926,10,A,,0,0.0376572359505399,51,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,14,2/12/2014 4:28:26 PM,2/12/2014 8:28:24 AM,34.009928335319,-118.390160078032,31.4,359.95,0.05556,10,A,,0,0.0700314723104979,53,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,15,2/12/2014 4:28:27 PM,2/12/2014 8:28:25 AM,34.009926668652,-118.390158411365,31.6,359.95,0.11112,10,A,,0,0.0528542535322915,54,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,16,2/12/2014 4:28:28 PM,2/12/2014 8:28:26 AM,34.009918335317,-118.390158411365,31.8,359.95,0.11112,9,A,,0,0.0799691204059807,62,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,17,2/12/2014 4:28:29 PM,2/12/2014 8:28:27 AM,34.009911668649,-118.390155078031,31.6,359.95,0.12964,9,A,,0,0.0425932574074324,51,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,18,2/12/2014 4:28:30 PM,2/12/2014 8:28:28 AM,34.009906668648,-118.390155078031,31.8,359.95,0.07408,10,A,,0,0.040195670177368,43,22.3161524543357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,19,2/12/2014 4:28:31 PM,2/12/2014 8:28:29 AM,34.009901668647,-118.390151744697,32,359.95,0.16668,10,A,,0,0.053279395817962,63,22.2973571262695,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,20,2/12/2014 4:28:32 PM,2/12/2014 8:28:30 AM,34.009901668647,-118.390151744697,32,359.95,0.20372,10,A,,0,0.060582333310296,56,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,21,2/12/2014 4:28:33 PM,2/12/2014 8:28:31 AM,34.009901668647,-118.390151744697,32,359.95,0.11112,9,A,,0,0.0674089149517107,67,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,22,2/12/2014 4:28:34 PM,2/12/2014 8:28:32 AM,34.009901668647,-118.390151744697,32,359.95,0.0926,9,A,,0,0.0887625962918905,64,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,23,2/12/2014 4:28:35 PM,2/12/2014 8:28:33 AM,34.00990000198,-118.390151744697,32,359.95,0.11112,10,A,,0,0.0822619762531655,70,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,24,2/12/2014 4:28:36 PM,2/12/2014 8:28:34 AM,34.00990000198,-118.390148411363,32.3,359.95,0.05556,9,A,,0,0.0485618460635405,56,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,25,2/12/2014 4:28:37 PM,2/12/2014 8:28:35 AM,34.00990000198,-118.390148411363,32.3,359.95,0.0926,9,A,,0,0.0645350011773237,69,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,26,2/12/2014 4:28:38 PM,2/12/2014 8:28:36 AM,34.00990000198,-118.390148411363,32.4,359.95,0.01852,9,A,,0,0.0643915653603303,57,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,27,2/12/2014 4:28:39 PM,2/12/2014 8:28:37 AM,34.00990000198,-118.390148411363,32.4,359.95,0.05556,9,A,,0,0.0539222929793122,51,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,28,2/12/2014 4:28:40 PM,2/12/2014 8:28:38 AM,34.009898335313,-118.390148411363,32.4,359.95,0.14816,10,A,,0,0.0475444305381343,49,22.2952687564844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,29,2/12/2014 4:28:39 PM,2/12/2014 8:28:39 AM,34.009891668645,-118.390146744696,32.2,359.95,0.05556,10,A,,0,0.0526979993637499,60,22.2796059830959,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,30,2/12/2014 4:28:40 PM,2/12/2014 8:28:40 AM,34.009885001977,-118.390145078029,31.6,359.95,0.05556,8,A,,0,0.0491899135805204,59,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,31,2/12/2014 4:28:41 PM,2/12/2014 8:28:41 AM,34.009876668642,-118.390136744694,31.2,359.95,0.11112,9,A,,0,0.0555908154512957,60,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,32,2/12/2014 4:28:42 PM,2/12/2014 8:28:42 AM,34.009880001976,-118.390136744694,32.1,359.95,0.05556,9,A,,0,0.0550290837095542,53,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,33,2/12/2014 4:28:43 PM,2/12/2014 8:28:43 AM,34.009881668643,-118.390135078027,32.7,359.95,0.14816,9,A,,0,0.0576354708497257,53,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,34,2/12/2014 4:28:44 PM,2/12/2014 8:28:44 AM,34.009878335309,-118.39013341136,33.4,359.95,0.0926,9,A,,0,0.0274910328757127,44,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,35,2/12/2014 4:28:45 PM,2/12/2014 8:28:45 AM,34.009876668642,-118.390131744693,33,359.95,0.01852,9,A,,0,0.0616821603112908,57,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,36,2/12/2014 4:28:46 PM,2/12/2014 8:28:46 AM,34.009873335308,-118.39013341136,33.1,359.95,0,9,A,,0,0.0536343115143601,61,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,37,2/12/2014 4:28:47 PM,2/12/2014 8:28:47 AM,34.009873335308,-118.390128411359,33.1,359.95,0,9,A,,0,0.0370014146242917,50,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,38,2/12/2014 4:28:48 PM,2/12/2014 8:28:48 AM,34.009870001974,-118.390128411359,32.9,359.95,0,9,A,,0,0.0593651350830428,62,22.2778656749416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,39,2/12/2014 4:28:49 PM,2/12/2014 8:28:49 AM,34.009871668641,-118.390128411359,33.4,359.95,0,9,A,,0,0.0629573224456219,57,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,40,2/12/2014 4:28:50 PM,2/12/2014 8:28:50 AM,34.009870001974,-118.390130078026,33.4,359.95,0,9,A,,0,0.0471160807096187,46,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,41,2/12/2014 4:28:51 PM,2/12/2014 8:28:51 AM,34.00986666864,-118.390131744693,33,359.95,0.01852,9,A,,0,0.0418027617394676,51,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,42,2/12/2014 4:28:52 PM,2/12/2014 8:28:52 AM,34.00986666864,-118.390131744693,33,359.95,0,9,A,,0,0.0595956046916109,67,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,43,2/12/2014 4:28:53 PM,2/12/2014 8:28:53 AM,34.009861668639,-118.390128411359,33,359.95,0.0926,10,A,,0,0.0476332454350906,53,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,44,2/12/2014 4:28:54 PM,2/12/2014 8:28:54 AM,34.009860001972,-118.390126744692,33.1,359.95,0.14816,10,A,,0,0.0544166715967458,74,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,45,2/12/2014 4:28:55 PM,2/12/2014 8:28:55 AM,34.009856668638,-118.390125078025,32.8,359.95,0.1852,10,A,,0,0.0406977797576122,46,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,46,2/12/2014 4:28:56 PM,2/12/2014 8:28:56 AM,34.009851668637,-118.390125078025,32.3,359.95,0.25928,9,A,,0,0.0546602005015761,54,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,47,2/12/2014 4:28:57 PM,2/12/2014 8:28:57 AM,34.009855001971,-118.390125078025,32.2,359.95,0.16668,9,A,,0,0.049369209356438,48,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,48,2/12/2014 4:28:58 PM,2/12/2014 8:28:58 AM,34.009855001971,-118.390126744692,32.2,359.95,0.12964,9,A,,0,0.0373725830490287,56,22.2604625933989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,49,2/12/2014 4:28:59 PM,2/12/2014 8:28:59 AM,34.009855001971,-118.390125078025,32.1,359.95,0.11112,9,A,,0,0.0460028864803755,50,22.2430595118561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,50,2/12/2014 4:29:00 PM,2/12/2014 8:29:00 AM,34.009855001971,-118.390121744691,32.1,359.95,0.11112,9,A,,0,0.0475317197904586,50,22.2430595118561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,51,2/12/2014 4:29:01 PM,2/12/2014 8:29:01 AM,34.009853335304,-118.39011674469,32,359.95,0.16668,9,A,,0,0.0327002173222743,54,22.2430595118561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,52,2/12/2014 4:29:02 PM,2/12/2014 8:29:02 AM,34.00985000197,-118.390111744689,32.2,359.95,0.24076,9,A,,0,0.074281979069984,67,22.2430595118561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,53,2/12/2014 4:29:03 PM,2/12/2014 8:29:03 AM,34.009853335304,-118.390110078022,32.2,359.95,0.01852,10,A,,0,0.040176280360143,61,22.2430595118561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
